rank,finalWorth,category,personName,age,country,city,source,industries,countryOfCitizenship,organization,selfMade,status,gender,birthDate,lastName,firstName,title,date,state,residenceStateRegion,birthYear,birthMonth,birthDay,cpi_country,cpi_change_country,gdp_country,gross_tertiary_education_enrollment,gross_primary_education_enrollment_country,life_expectancy_country,tax_revenue_country_country,total_tax_rate_country,population_country,latitude_country,longitude_country
"659,4200,Technology,Michael Moritz,68,United States,San Francisco,Venture capital,Technology,United States,Sequoia,TRUE,D,M,9/12/1954 0:00,Moritz,Michael,Investor,4/4/2023 5:01,California,West,1954,9,12,117.24,7.5,""$21,427,700,000,000 "",88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891"
"659,4200,Service,Jean (Gigi) Pritzker,60,United States,Los Angeles,""Hotels, investments"",Service,United States,,FALSE,U,F,7/1/1962 0:00,Pritzker,Jean (Gigi),,4/4/2023 5:01,California,West,1962,7,1,117.24,7.5,""$21,427,700,000,000 "",88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891"
"659,4200,Automotive,E. Joe Shoen,73,United States,Phoenix,U-Haul,Automotive,United States,,FALSE,U,M,10/28/1949 0:00,Shoen,E. Joe,,4/4/2023 5:01,Arizona,West,1949,10,28,117.24,7.5,""$21,427,700,000,000 "",88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891"
"659,4200,Technology,Jeff Skoll,58,United States,Los Angeles,EBay,Technology,United States,,TRUE,D,M,1/16/1965 0:00,Skoll,Jeff,,4/4/2023 5:01,California,West,1965,1,16,117.24,7.5,""$21,427,700,000,000 "",88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891"
"659,4200,Food & Beverage,Lynsi Snyder,40,United States,Glendora,In-N-Out Burger,Food & Beverage,United States,,FALSE,E,F,5/5/1982 0:00,Snyder,Lynsi,,4/4/2023 5:01,California,West,1982,5,5,117.24,7.5,""$21,427,700,000,000 "",88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891"
"659,4200,Fashion & Retail,Djoko Susanto,73,Indonesia,Jakarta,Supermarkets,Fashion & Retail,Indonesia,,TRUE,U,M,2/9/1950 0:00,Susanto,Djoko,,4/4/2023 5:01,,,1950,2,9,151.18,3,""$1,119,190,780,753 "",36.3,106.4,71.5,10.2,30.1,270203917,-0.789275,113.921327"
"659,4200,Diversified,Tahir & family,71,Indonesia,Jakarta,Diversified,Diversified,Indonesia,,TRUE,U,M,3/26/1952 0:00,Tahir,,,4/4/2023 5:01,,,1952,3,26,151.18,3,""$1,119,190,780,753 "",36.3,106.4,71.5,10.2,30.1,270203917,-0.789275,113.921327"
"659,4200,Finance & Investments,Peter Thiel,55,United States,Los Angeles,""Facebook, investments"",Finance & Investments,United States,Founders Fund,TRUE,D,M,10/11/1967 0:00,Thiel,Peter,Investor,4/4/2023 5:01,California,West,1967,10,11,117.24,7.5,""$21,427,700,000,000 "",88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891"
"679,4100,Food & Beverage,Andrej Babis,68,Czech Republic,Prague,Agriculture,Food & Beverage,Czech Republic,,TRUE,D,M,9/2/1954 0:00,Babis,Andrej,,4/4/2023 5:01,,,1954,9,2,116.48,2.8,""$246,489,245,495 "",64.1,100.7,79,14.9,46.1,10669709,49.817492,15.472962"
"679,4100,Service,Danielle Bellon & family,83,France,Paris,Food services,Service,France,,FALSE,U,F,2/8/1940 0:00,Bellon,Danielle,,4/4/2023 5:01,,,1940,2,8,110.05,1.1,""$2,715,518,274,227 "",65.6,102.5,82.5,24.2,60.7,67059887,46.227638,2.213749"
"679,4100,Media & Entertainment,Hubert Burda,83,Germany,Munich,Publishing,Media & Entertainment,Germany,,FALSE,U,M,2/9/1940 0:00,Burda,Hubert,,4/4/2023 5:01,,,1940,2,9,112.85,1.4,""$3,845,630,030,824 "",70.2,104,80.9,11.5,48.8,83132799,51.165691,10.451526"
"679,4100,Food & Beverage,Nick Caporella,87,United States,Plantation,Beverages,Food & Beverage,United States,,TRUE,U,M,1/15/1936 0:00,Caporella,Nick,,4/4/2023 5:01,Florida,South,1936,1,15,117.24,7.5,""$21,427,700,000,000 "",88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891"
"679,4100,Energy,John Catsimatidis,74,United States,New York,""Oil, real estate"",Energy,United States,,TRUE,U,M,9/7/1948 0:00,Catsimatidis,John,,4/4/2023 5:01,New York,Northeast,1948,9,7,117.24,7.5,""$21,427,700,000,000 "",88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891"
"679,4100,Technology,Scott Cook,70,United States,Woodside,Software,Technology,United States,,TRUE,D,M,7/26/1952 0:00,Cook,Scott,,4/4/2023 5:01,California,West,1952,7,26,117.24,7.5,""$21,427,700,000,000 "",88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891"
"679,4100,Food & Beverage,Luca Garavoglia,54,Italy,Milan,Spirits,Food & Beverage,Italy,,FALSE,U,M,2/27/1969 0:00,Garavoglia,Luca,,4/4/2023 5:01,,,1969,2,27,110.62,0.6,""$2,001,244,392,042 "",61.9,101.9,82.9,24.3,59.1,60297396,41.87194,12.56738"
"679,4100,Manufacturing,Antti Herlin,66,Finland,Kirkkonummi,""Elevators, escalators"",Manufacturing,Finland,,FALSE,D,M,11/14/1956 0:00,Herlin,Antti,,4/4/2023 5:01,,,1956,11,14,112.33,1,""$268,761,201,365 "",88.2,100.2,81.7,20.8,36.6,5520314,61.92411,25.748151"
"679,4100,Manufacturing,Hong Jie,55,China,Putian,Paint,Manufacturing,China,,TRUE,U,M,10/1/1967 0:00,Hong,Jie,,4/4/2023 5:01,,,1967,10,1,125.08,2.9,""$19,910,000,000,000 "",50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397"
"679,4100,Service,""Jeremy Jacobs, Sr. & family"",83,United States,East Aurora,Food service,Service,United States,,FALSE,U,M,1/21/1940 0:00,Jacobs,Jeremy,,4/4/2023 5:01,New York,Northeast,1940,1,21,117.24,7.5,""$21,427,700,000,000 "",88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891"
"679,4100,Fashion & Retail,Igor Kesaev,56,Russia,Moscow,""Tobacco distribution, retail"",Fashion & Retail,Russia,,TRUE,U,M,10/30/1966 0:00,Kesaev,Igor,,4/4/2023 5:01,,,1966,10,30,180.75,4.5,""$1,699,876,578,871 "",81.9,102.6,72.7,11.4,46.2,144373535,61.52401,105.318756"
"679,4100,Food & Beverage,Mary Alice Dorrance Malone,73,United States,Coatesville,Campbell Soup,Food & Beverage,United States,,FALSE,U,F,2/3/1950 0:00,Malone,Mary Alice Dorrance,,4/4/2023 5:01,Pennsylvania,Northeast,1950,2,3,117.24,7.5,""$21,427,700,000,000 "",88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891"
"679,4100,Diversified,Joao Moreira Salles,61,Brazil,Rio de Janeiro,""Banking, minerals"",Diversified,Brazil,,FALSE,U,M,1/1/1962 0:00,Moreira Salles,Joao,,4/4/2023 5:01,,,1962,1,1,167.4,3.7,""$1,839,758,040,766 "",51.3,115.4,75.7,14.2,65.1,212559417,-14.235004,-51.92528"
"679,4100,Finance & Investments,Walther Moreira Salles Junior,66,Brazil,Rio de Janeiro,""Banking, minerals"",Finance & Investments,Brazil,,FALSE,U,M,4/12/1956 0:00,Moreira Salles Junior,Walther,,4/4/2023 5:01,,,1956,4,12,167.4,3.7,""$1,839,758,040,766 "",51.3,115.4,75.7,14.2,65.1,212559417,-14.235004,-51.92528"
"679,4100,Sports,Arturo Moreno,76,United States,Phoenix,""Billboards, Los Angeles Angels"",Sports,United States,,TRUE,U,M,8/14/1946 0:00,Moreno,Arturo,,4/4/2023 5:01,Arizona,West,1946,8,14,117.24,7.5,""$21,427,700,000,000 "",88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891"
"679,4100,Manufacturing,Peter Spuhler,63,Switzerland,Weiningen,Train cars,Manufacturing,Switzerland,,TRUE,D,M,9/1/1959 0:00,Spuhler,Peter,,4/4/2023 5:01,,,1959,9,1,99.55,0.4,""$703,082,435,360 "",59.6,105.2,83.6,10.1,28.8,8574832,46.818188,8.227512"
"679,4100,Real Estate,Donald Sterling,88,United States,Beverly Hills,Real estate,Real Estate,United States,,TRUE,U,M,4/26/1934 0:00,Sterling,Donald,,4/4/2023 5:01,California,West,1934,4,26,117.24,7.5,""$21,427,700,000,000 "",88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891"
"679,4100,Diversified,Kerry Stokes,82,Australia,Perth,""Construction equipment, media"",Diversified,Australia,,TRUE,D,M,9/13/1940 0:00,Stokes,Kerry,,4/4/2023 5:01,,,1940,9,13,119.8,1.6,""$1,392,680,589,329 "",113.1,100.3,82.7,23,47.4,25766605,-25.274398,133.775136"
"679,4100,Technology,Ken Xie,60,United States,Los Altos Hills,Cybersecurity,Technology,United States,,TRUE,D,M,1/26/1963 0:00,Xie,Ken,,4/4/2023 5:01,California,West,1963,1,26,117.24,7.5,""$21,427,700,000,000 "",88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891"
"679,4100,Healthcare,Liangzhi Xie & family,57,China,Beijing,Biotech,Healthcare,China,,TRUE,D,M,1/1/1966 0:00,Xie,Liangzhi,,4/4/2023 5:01,,,1966,1,1,125.08,2.9,""$19,910,000,000,000 "",50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397"
"699,4000,Energy,Sid Bass,80,United States,Fort Worth,""Oil, investments"",Energy,United States,,FALSE,U,M,4/9/1942 0:00,Bass,Sid,,4/4/2023 5:01,Texas,South,1942,4,9,117.24,7.5,""$21,427,700,000,000 "",88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891"
"699,4000,Technology,Ben Chestnut,48,United States,Atlanta,Email marketing,Technology,United States,,TRUE,D,M,6/15/1974 0:00,Chestnut,Ben,,4/4/2023 5:01,Georgia,South,1974,6,15,117.24,7.5,""$21,427,700,000,000 "",88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891"
"699,4000,Food & Beverage,Elisabeth DeLuca & family,75,United States,,Subway,Food & Beverage,United States,,FALSE,N,F,7/25/1947 0:00,DeLuca,Elisabeth,,4/4/2023 5:01,,South,1947,7,25,117.24,7.5,""$21,427,700,000,000 "",88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891"
"699,4000,Diversified,Guangchang Guo,56,China,Shanghai,Conglomerate,Diversified,China,,TRUE,D,M,2/16/1967 0:00,Guo,Guangchang,,4/4/2023 5:01,,,1967,2,16,125.08,2.9,""$19,910,000,000,000 "",50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397"
"699,4000,Manufacturing,Vinod Rai Gupta,77,India,Delhi,Electrical equipment,Manufacturing,India,,FALSE,U,F,9/15/1945 0:00,Gupta,Vinod Rai,,4/4/2023 5:01,,,1945,9,15,180.44,7.7,""$2,611,000,000,000 "",28.1,113,69.4,11.2,49.7,1366417754,20.593684,78.96288"
"699,4000,Sports,John Henry,73,United States,Boca Raton,Sports,Sports,United States,,TRUE,U,M,9/13/1949 0:00,Henry,John,,4/4/2023 5:01,Florida,South,1949,9,13,117.24,7.5,""$21,427,700,000,000 "",88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891"
"699,4000,Technology,Travis Kalanick,46,United States,Los Angeles,Uber,Technology,United States,Uber Technologies Inc.,TRUE,U,M,8/6/1976 0:00,Kalanick,Travis,Cofounder,4/4/2023 5:01,California,West,1976,8,6,117.24,7.5,""$21,427,700,000,000 "",88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891"
"699,4000,Manufacturing,Koon Poh Keong,61,Malaysia,Petaling Jaya,Aluminum,Manufacturing,Malaysia,,TRUE,D,M,4/25/1961 0:00,Koon,Poh Keong,,4/4/2023 5:01,,,1961,4,25,121.46,0.7,""$364,701,517,788 "",45.1,105.3,76,12,38.7,32447385,4.210484,101.975766"
"699,4000,Technology,Dan Kurzius,51,United States,Atlanta,Email marketing,Technology,United States,,TRUE,D,M,12/1/1971 0:00,Kurzius,Dan,,4/4/2023 5:01,Georgia,South,1971,12,1,117.24,7.5,""$21,427,700,000,000 "",88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891"
"699,4000,Manufacturing,Paul Lee,65,China,Yuxi,Battery separators,Manufacturing,United States,,TRUE,D,M,1/1/1958 0:00,Lee,Paul,,4/4/2023 5:01,,,1958,1,1,125.08,2.9,""$19,910,000,000,000 "",50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397"
"699,4000,Technology,Tobi Lutke,42,Canada,Ottawa,E-commerce,Technology,Canada,,TRUE,D,M,7/16/1980 0:00,Lutke,Tobi,,4/4/2023 5:01,,,1980,7,16,116.76,1.9,""$1,736,425,629,520 "",68.9,100.9,81.9,12.8,24.5,36991981,56.130366,-106.346771"
"699,4000,Automotive,Gail Miller,79,United States,Salt Lake City,Car dealerships,Automotive,United States,,TRUE,U,F,10/14/1943 0:00,Miller,Gail,,4/4/2023 5:01,Utah,West,1943,10,14,117.24,7.5,""$21,427,700,000,000 "",88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891"
"699,4000,Telecom,Rajan Mittal,63,India,Delhi,Telecom,Telecom,India,,FALSE,Split Family Fortune,M,1/5/1960 0:00,Mittal,Rajan,,4/4/2023 5:01,,,1960,1,5,180.44,7.7,""$2,611,000,000,000 "",28.1,113,69.4,11.2,49.7,1366417754,20.593684,78.96288"
"699,4000,Telecom,Rakesh Mittal,67,India,Delhi,Telecom,Telecom,India,,FALSE,Split Family Fortune,M,9/18/1955 0:00,Mittal,Rakesh,,4/4/2023 5:01,,,1955,9,18,180.44,7.7,""$2,611,000,000,000 "",28.1,113,69.4,11.2,49.7,1366417754,20.593684,78.96288"
"699,4000,Media & Entertainment,Isaac Perlmutter,80,United States,Palm Beach,Marvel comics,Media & Entertainment,United States,Marvel Entertainment,TRUE,D,M,12/1/1942 0:00,Perlmutter,Isaac,Chairman,4/4/2023 5:01,Florida,South,1942,12,1,117.24,7.5,""$21,427,700,000,000 "",88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891"
"699,4000,Finance & Investments,""Bernard Saul, II."",90,United States,Chevy Chase,""Banking, real estate"",Finance & Investments,United States,Saul Centers,FALSE,U,M,4/15/1932 0:00,Saul,Bernard,Chairman and CEO,4/4/2023 5:01,Maryland,South,1932,4,15,117.24,7.5,""$21,427,700,000,000 "",88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891"
"699,4000,Telecom,Shaul Shani,68,Italy,Milan,Telecom,Telecom,Israel,,TRUE,D,M,1/1/1955 0:00,Shani,Shaul,,4/4/2023 5:01,,,1955,1,1,110.62,0.6,""$2,001,244,392,042 "",61.9,101.9,82.9,24.3,59.1,60297396,41.87194,12.56738"
"699,4000,Media & Entertainment,Steven Spielberg,76,United States,Pacific Palisades,Movies,Media & Entertainment,United States,,TRUE,U,M,12/18/1946 0:00,Spielberg,Steven,,4/4/2023 5:01,California,West,1946,12,18,117.24,7.5,""$21,427,700,000,000 "",88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891"
"699,4000,Healthcare,Jerzy Starak,75,Poland,Konstancin,Pharmaceuticals,Healthcare,Poland,,TRUE,E,M,12/12/1947 0:00,Starak,Jerzy,,4/4/2023 5:01,,,1947,12,12,114.11,2.2,""$592,164,400,688 "",67.8,100,77.6,17.4,40.8,37970874,51.919438,19.145136"
"699,4000,Energy,Torbjorn Tornqvist,69,Switzerland,Geneva,Oil trading,Energy,Sweden,,TRUE,U,M,11/8/1953 0:00,Tornqvist,Torbjorn,,4/4/2023 5:01,,,1953,11,8,99.55,0.4,""$703,082,435,360 "",59.6,105.2,83.6,10.1,28.8,8574832,46.818188,8.227512"
"699,4000,Metals & Mining,Rufino Vigil Gonzalez,74,Mexico,Mexico City,Steel,Metals & Mining,Mexico,,TRUE,U,M,6/1/1948 0:00,Vigil Gonzalez,Rufino,,4/4/2023 5:01,,,1948,6,1,141.54,3.6,""$1,258,286,717,125 "",40.2,105.8,75,13.1,55.1,126014024,23.634501,-102.552784"
"699,4000,Diversified,Zhang Daocai,73,China,Shaoxing,Valves,Diversified,China,,TRUE,U,M,1/1/1950 0:00,Zhang,Daocai,,4/4/2023 5:01,,,1950,1,1,125.08,2.9,""$19,910,000,000,000 "",50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397"
"721,3900,Manufacturing,Juergen Blickle,76,Germany,Bruchsal,Auto parts,Manufacturing,Germany,,FALSE,D,M,1/1/1947 0:00,Blickle,Juergen,,4/4/2023 5:01,,,1947,1,1,112.85,1.4,""$3,845,630,030,824 "",70.2,104,80.9,11.5,48.8,83132799,51.165691,10.451526"
"721,3900,Food & Beverage,""Austen Cargill, II."",72,United States,Livingston,Cargill,Food & Beverage,United States,,FALSE,D,M,3/9/1951 0:00,Cargill,Austen,,4/4/2023 5:01,Montana,West,1951,3,9,117.24,7.5,""$21,427,700,000,000 "",88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891"
"721,3900,Food & Beverage,""James Cargill, II."",73,United States,Birchwood,Cargill,Food & Beverage,United States,,FALSE,D,M,4/7/1949 0:00,Cargill,James,,4/4/2023 5:01,Wisconsin,Midwest,1949,4,7,117.24,7.5,""$21,427,700,000,000 "",88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891"
"721,3900,Finance & Investments,Vanich Chaiyawan,91,Thailand,Bangkok,""Insurance, beverages"",Finance & Investments,Thailand,,TRUE,U,M,1/1/1932 0:00,Chaiyawan,Vanich,,4/4/2023 5:01,,,1932,1,1,113.27,0.7,""$543,649,976,166 "",49.3,99.8,76.9,14.9,29.5,69625582,15.870032,100.992541"
"721,3900,Finance & Investments,Chen Dongsheng,65,China,Beijing,Insurance,Finance & Investments,China,,TRUE,U,M,12/1/1957 0:00,Chen,Dongsheng,,4/4/2023 5:01,,,1957,12,1,125.08,2.9,""$19,910,000,000,000 "",50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397"
"721,3900,Automotive,Mong-Koo Chung,85,South Korea,Seoul,Hyundai,Automotive,South Korea,,FALSE,D,M,3/19/1938 0:00,Chung,Mong-Koo,,4/4/2023 5:01,,,1938,3,19,115.16,0.4,""$2,029,000,000,000 "",94.3,98.1,82.6,15.6,33.2,51709098,35.907757,127.766922"
721,3900,Finance & Investments,Kenneth Dart,67,Cayman Islands,George Town,Investments,Finance & Investments,Belize,,FALSE,U,M,4/21/1955 0:00,Dart,Kenneth,,4/4/2023 5:01,,,1955,4,21,,,,,,,,,,,
"721,3900,Fashion & Retail,Giuseppe De'Longhi & family,83,Italy,Treviso,Coffee makers,Fashion & Retail,Italy,,FALSE,D,M,4/24/1939 0:00,De'Longhi,Giuseppe,,4/4/2023 5:01,,,1939,4,24,110.62,0.6,""$2,001,244,392,042 "",61.9,101.9,82.9,24.3,59.1,60297396,41.87194,12.56738"
"721,3900,Healthcare,Guenther Fielmann & family,83,Germany,Hamburg,Optometry,Healthcare,Germany,,TRUE,D,M,9/17/1939 0:00,Fielmann,Guenther,,4/4/2023 5:01,,,1939,9,17,112.85,1.4,""$3,845,630,030,824 "",70.2,104,80.9,11.5,48.8,83132799,51.165691,10.451526"
"721,3900,Energy,W. Herbert Hunt,94,United States,Dallas,Oil,Energy,United States,,FALSE,D,M,3/6/1929 0:00,Hunt,W. Herbert,Investor,4/4/2023 5:01,Texas,South,1929,3,6,117.24,7.5,""$21,427,700,000,000 "",88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891"
"721,3900,Sports,James Irsay,63,United States,Carmel,Indianapolis Colts,Sports,United States,Indianapolis Colts,FALSE,U,M,6/13/1959 0:00,Irsay,James,CEO,4/4/2023 5:01,Indiana,Midwest,1959,6,13,117.24,7.5,""$21,427,700,000,000 "",88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891"
"721,3900,Diversified,Somurai Jaruphnit,,Thailand,Bangkok,Diversified,Diversified,Thailand,,FALSE,N,F,,Jaruphnit,Somurai,,4/4/2023 5:01,,,,,,113.27,0.7,""$543,649,976,166 "",49.3,99.8,76.9,14.9,29.5,69625582,15.870032,100.992541"
"721,3900,Food & Beverage,Marianne Liebmann,69,United States,Bozeman,Cargill,Food & Beverage,United States,,FALSE,D,F,7/11/1953 0:00,Liebmann,Marianne,,4/4/2023 5:01,Montana,West,1953,7,11,117.24,7.5,""$21,427,700,000,000 "",88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891"
"721,3900,Healthcare,Jorge Moll Filho & family,78,Brazil,Rio de Janeiro,Hospitals,Healthcare,Brazil,,TRUE,D,M,1/1/1945 0:00,Moll Filho,Jorge,,4/4/2023 5:01,,,1945,1,1,167.4,3.7,""$1,839,758,040,766 "",51.3,115.4,75.7,14.2,65.1,212559417,-14.235004,-51.92528"
"721,3900,Diversified,Fernando Roberto Moreira Salles,76,Brazil,Sao Paulo,""Banking, minerals"",Diversified,Brazil,,FALSE,U,M,5/29/1946 0:00,Moreira Salles,Fernando Roberto,,4/4/2023 5:01,,,1946,5,29,167.4,3.7,""$1,839,758,040,766 "",51.3,115.4,75.7,14.2,65.1,212559417,-14.235004,-51.92528"
"721,3900,Diversified,Pedro Moreira Salles,63,Brazil,Sao Paulo,""Banking, minerals"",Diversified,Brazil,,FALSE,U,M,10/20/1959 0:00,Moreira Salles,Pedro,,4/4/2023 5:01,,,1959,10,20,167.4,3.7,""$1,839,758,040,766 "",51.3,115.4,75.7,14.2,65.1,212559417,-14.235004,-51.92528"
"721,3900,Gambling & Casinos,Gabe Newell,60,United States,Seattle,Videogames,Gambling & Casinos,United States,Valve Corporation,TRUE,E,M,11/3/1962 0:00,Newell,Gabe,Cofounder and CEO,4/4/2023 5:01,Washington,West,1962,11,3,117.24,7.5,""$21,427,700,000,000 "",88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891"
"721,3900,Fashion & Retail,Alfred Oetker,56,Germany,Bielefeld,Consumer goods,Fashion & Retail,Germany,,FALSE,U,M,1/1/1967 0:00,Oetker,Alfred,,4/4/2023 5:01,,,1967,1,1,112.85,1.4,""$3,845,630,030,824 "",70.2,104,80.9,11.5,48.8,83132799,51.165691,10.451526"
"721,3900,Fashion & Retail,Carl Ferdinand Oetker,50,Germany,Bielefeld,Consumer goods,Fashion & Retail,Germany,,FALSE,U,M,10/3/1972 0:00,Oetker,Carl Ferdinand,,4/4/2023 5:01,,,1972,10,3,112.85,1.4,""$3,845,630,030,824 "",70.2,104,80.9,11.5,48.8,83132799,51.165691,10.451526"
"721,3900,Fashion & Retail,Julia Oetker,44,Germany,Bielefeld,Consumer goods,Fashion & Retail,Germany,,FALSE,U,F,1/26/1979 0:00,Oetker,Julia,,4/4/2023 5:01,,,1979,1,26,112.85,1.4,""$3,845,630,030,824 "",70.2,104,80.9,11.5,48.8,83132799,51.165691,10.451526"
"721,3900,Manufacturing,Ruan Hongliang & family,62,China,Jiaxing,Glass,Manufacturing,China,,TRUE,D,M,1/1/1961 0:00,Ruan,Hongliang,,4/4/2023 5:01,,,1961,1,1,125.08,2.9,""$19,910,000,000,000 "",50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397"
"721,3900,Finance & Investments,Mark Stevens,63,United States,Steamboat Springs,Venture capital,Finance & Investments,United States,,TRUE,D,M,2/17/1960 0:00,Stevens,Mark,,4/4/2023 5:01,Colorado,West,1960,2,17,117.24,7.5,""$21,427,700,000,000 "",88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891"
721,3900,Finance & Investments,Tsai Hong-tu,70,Taiwan,Taipei,Finance,Finance & Investments,Taiwan,,FALSE,D,M,8/1/1952 0:00,Tsai,Hong-tu,,4/4/2023 5:01,,,1952,8,1,,,,,,,,,,,
"721,3900,Food & Beverage,Nusli Wadia,79,India,Mumbai,Consumer goods,Food & Beverage,India,,FALSE,U,M,2/15/1944 0:00,Wadia,Nusli,,4/4/2023 5:01,,,1944,2,15,180.44,7.7,""$2,611,000,000,000 "",28.1,113,69.4,11.2,49.7,1366417754,20.593684,78.96288"
"721,3900,Healthcare,Wu Yiling,73,China,Shijiazhuang,Pharmaceuticals,Healthcare,China,,TRUE,E,M,10/24/1949 0:00,Wu,Yiling,,4/4/2023 5:01,,,1949,10,24,125.08,2.9,""$19,910,000,000,000 "",50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397"
"721,3900,Manufacturing,Yu Renrong,57,China,Ningbo,Semiconductors,Manufacturing,China,,TRUE,D,M,4/1/1966 0:00,Yu,Renrong,,4/4/2023 5:01,,,1966,4,1,125.08,2.9,""$19,910,000,000,000 "",50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397"
"721,3900,Healthcare,Zhu Baoguo & family,60,China,Shenzhen,Pharmaceuticals,Healthcare,China,,TRUE,D,M,4/25/1962 0:00,Zhu,Baoguo,,4/4/2023 5:01,,,1962,4,25,125.08,2.9,""$19,910,000,000,000 "",50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397"
"748,3800,Service,Rahul Bhatia,63,India,Delhi,Aviation,Service,India,,FALSE,Split Family Fortune,M,6/10/1959 0:00,Bhatia,Rahul,,4/4/2023 5:01,,,1959,6,10,180.44,7.7,""$2,611,000,000,000 "",28.1,113,69.4,11.2,49.7,1366417754,20.593684,78.96288"
"748,3800,Construction & Engineering,Francesco Gaetano Caltagirone,80,Italy,Rome,""Cement, diversified"",Construction & Engineering,Italy,,TRUE,D,M,3/21/1943 0:00,Caltagirone,Francesco Gaetano,,4/4/2023 5:01,,,1943,3,21,110.62,0.6,""$2,001,244,392,042 "",61.9,101.9,82.9,24.3,59.1,60297396,41.87194,12.56738"
"748,3800,Media & Entertainment,Barry Diller,81,United States,New York,Online media,Media & Entertainment,United States,,TRUE,D,M,2/2/1942 0:00,Diller,Barry,,4/4/2023 5:01,New York,Northeast,1942,2,2,117.24,7.5,""$21,427,700,000,000 "",88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891"
"748,3800,Finance & Investments,Wesley Edens,61,United States,New York,Investments,Finance & Investments,United States,,TRUE,U,M,10/31/1961 0:00,Edens,Wesley,,4/4/2023 5:01,New York,Northeast,1961,10,31,117.24,7.5,""$21,427,700,000,000 "",88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891"
"748,3800,Finance & Investments,Stephen Feinberg,63,United States,New York,Private equity,Finance & Investments,United States,Cerberus Capital Management,TRUE,U,M,3/29/1960 0:00,Feinberg,Stephen,Co-founder and CEO,4/4/2023 5:01,New York,Northeast,1960,3,29,117.24,7.5,""$21,427,700,000,000 "",88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891"
"748,3800,Service,Rakesh Gangwal,69,United States,Miami,Airline,Service,United States,,TRUE,D,M,7/25/1953 0:00,Gangwal,Rakesh,,4/4/2023 5:01,Florida,South,1953,7,25,117.24,7.5,""$21,427,700,000,000 "",88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891"
"748,3800,Food & Beverage,Joseph Grendys,61,United States,Chicago,Poultry processing,Food & Beverage,United States,,TRUE,U,M,12/1/1961 0:00,Grendys,Joseph,,4/4/2023 5:01,Illinois,Midwest,1961,12,1,117.24,7.5,""$21,427,700,000,000 "",88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891"
"748,3800,Media & Entertainment,Martha Ingram & family,87,United States,Nashville,""Book distribution, transportation"",Media & Entertainment,United States,""Ingram Industries, Inc."",FALSE,D,F,8/20/1935 0:00,Ingram,Martha,Former Chairman,4/4/2023 5:01,Tennessee,South,1935,8,20,117.24,7.5,""$21,427,700,000,000 "",88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891"
